total,wins,losses,win_rate_pct,profit_factor,net_pnl_usdt,gross_profit,gross_loss,avg_win,avg_loss,long_trades,short_trades,long_pnl,short_pnl,exits_target,exits_sl,exits_t1,exits_eod,htf_min,sub_min,sl_buf,profit_floor_pts,profit_cap_pts,lots
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,0,0,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,0,500,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,0,1000,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,100,0,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,100,500,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,100,1000,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,200,0,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,200,500,1
83,34,49,41.0,0.622,-2.047,3.3714,5.4184,0.0992,0.1106,70,13,-2.3906,0.3436,0,82,1,0,120,60,100,200,1000,1
40,19,21,47.5,0.622,-1.5023,2.468,3.9703,0.1299,0.1891,24,16,0.0236,-1.5259,1,39,0,0,360,60,200,0,500,1
40,19,21,47.5,0.622,-1.5023,2.468,3.9703,0.1299,0.1891,24,16,0.0236,-1.5259,1,39,0,0,360,60,200,200,500,1
88,29,59,33.0,0.618,-4.9717,8.0345,13.0062,0.2771,0.2204,81,7,-4.7827,-0.189,0,76,11,1,120,5,300,0,0,1
88,29,59,33.0,0.618,-4.9717,8.0345,13.0062,0.2771,0.2204,81,7,-4.7827,-0.189,0,76,11,1,120,5,300,0,1000,1
90,28,62,31.1,0.615,-3.7256,5.944,9.6696,0.2123,0.156,87,3,-2.9292,-0.7964,16,74,0,0,60,30,200,100,300,1
64,26,38,40.6,0.614,-1.5921,2.5351,4.1272,0.0975,0.1086,42,22,-0.1398,-1.4523,2,62,0,0,240,60,100,0,300,1
64,26,38,40.6,0.614,-1.5921,2.5351,4.1272,0.0975,0.1086,42,22,-0.1398,-1.4523,2,62,0,0,240,60,100,100,300,1
64,26,38,40.6,0.614,-1.5921,2.5351,4.1272,0.0975,0.1086,42,22,-0.1398,-1.4523,2,62,0,0,240,60,100,200,300,1
90,20,70,22.2,0.612,-3.8114,6.0224,9.8338,0.3011,0.1405,89,1,-3.8114,0.0,3,76,11,0,60,15,300,100,500,1
83,34,49,41.0,0.611,-2.11,3.3084,5.4184,0.0973,0.1106,70,13,-2.3906,0.2806,1,82,0,0,120,60,100,0,300,1
83,34,49,41.0,0.611,-2.11,3.3084,5.4184,0.0973,0.1106,70,13,-2.3906,0.2806,1,82,0,0,120,60,100,100,300,1
83,34,49,41.0,0.611,-2.11,3.3084,5.4184,0.0973,0.1106,70,13,-2.3906,0.2806,1,82,0,0,120,60,100,200,300,1
90,31,59,34.4,0.609,-5.4694,8.5032,13.9726,0.2743,0.2368,89,1,-5.3411,-0.1283,0,71,19,0,60,5,300,0,0,1
90,31,59,34.4,0.609,-5.4694,8.5032,13.9726,0.2743,0.2368,89,1,-5.3411,-0.1283,0,71,19,0,60,5,300,0,1000,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,0,0,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,0,300,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,0,500,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,0,1000,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,100,0,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,100,300,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,100,500,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,100,1000,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,200,0,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,200,300,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,200,500,1
74,30,44,40.5,0.601,-1.5352,2.3077,3.8429,0.0769,0.0873,54,20,-0.7132,-0.822,0,74,0,0,240,15,50,200,1000,1
90,27,63,30.0,0.6,-3.9624,5.9407,9.9031,0.22,0.1572,87,3,-3.166,-0.7964,3,80,7,0,60,30,200,100,500,1
87,36,51,41.4,0.597,-2.589,3.8378,6.4268,0.1066,0.126,78,9,-3.0781,0.4891,3,84,0,0,120,30,100,0,300,1
87,36,51,41.4,0.597,-2.589,3.8378,6.4268,0.1066,0.126,78,9,-3.0781,0.4891,3,84,0,0,120,30,100,100,300,1
87,36,51,41.4,0.597,-2.589,3.8378,6.4268,0.1066,0.126,78,9,-3.0781,0.4891,3,84,0,0,120,30,100,200,300,1
52,18,34,34.6,0.597,-2.0475,3.0384,5.0859,0.1688,0.1496,29,23,-0.3574,-1.6901,8,44,0,0,360,30,200,100,300,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,0,0,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,0,500,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,0,1000,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,100,0,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,100,500,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,100,1000,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,200,0,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,200,500,1
40,17,23,42.5,0.597,-1.1393,1.6867,2.826,0.0992,0.1229,24,16,0.1276,-1.2669,0,40,0,0,360,60,100,200,1000,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,0,0,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,0,300,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,0,500,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,0,1000,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,100,0,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,100,300,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,100,500,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,100,1000,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,200,0,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,200,300,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,200,500,1
77,29,48,37.7,0.594,-1.6501,2.4173,4.0674,0.0834,0.0847,58,19,-0.9434,-0.7067,0,77,0,0,240,5,50,200,1000,1
88,33,55,37.5,0.591,-4.1207,5.9579,10.0786,0.1805,0.1832,81,7,-4.3612,0.2405,0,85,3,0,120,5,200,0,0,1
88,33,55,37.5,0.591,-4.1207,5.9579,10.0786,0.1805,0.1832,81,7,-4.3612,0.2405,0,85,3,0,120,5,200,0,1000,1
88,33,55,37.5,0.591,-4.1207,5.9579,10.0786,0.1805,0.1832,81,7,-4.3612,0.2405,0,85,3,0,120,5,200,200,0,1
88,33,55,37.5,0.591,-4.1207,5.9579,10.0786,0.1805,0.1832,81,7,-4.3612,0.2405,0,85,3,0,120,5,200,200,1000,1
88,27,61,30.7,0.588,-5.094,7.2804,12.3744,0.2696,0.2029,82,6,-4.9412,-0.1528,21,65,1,1,120,5,300,200,300,1
90,29,61,32.2,0.586,-4.0293,5.6975,9.7268,0.1965,0.1595,89,1,-3.8305,-0.1988,0,82,8,0,60,15,200,0,0,1
90,29,61,32.2,0.586,-4.0293,5.6975,9.7268,0.1965,0.1595,89,1,-3.8305,-0.1988,0,82,8,0,60,15,200,0,1000,1
90,29,61,32.2,0.586,-4.0293,5.6975,9.7268,0.1965,0.1595,89,1,-3.8305,-0.1988,0,82,8,0,60,15,200,200,0,1
90,29,61,32.2,0.586,-4.0293,5.6975,9.7268,0.1965,0.1595,89,1,-3.8305,-0.1988,0,82,8,0,60,15,200,200,1000,1
90,23,67,25.6,0.586,-4.2293,5.9762,10.2055,0.2598,0.1523,87,3,-4.668,0.4387,0,78,12,0,60,30,300,100,0,1
90,23,67,25.6,0.586,-4.2293,5.9762,10.2055,0.2598,0.1523,87,3,-4.668,0.4387,0,78,12,0,60,30,300,100,1000,1
82,26,56,31.7,0.586,-3.1819,4.496,7.6779,0.1729,0.1371,73,9,-2.4118,-0.7701,11,71,0,0,180,5,200,100,300,1
88,33,55,37.5,0.583,-4.2325,5.9116,10.1441,0.1791,0.1844,82,6,-4.391,0.1585,13,74,1,0,120,5,200,0,300,1
88,33,55,37.5,0.583,-4.2325,5.9116,10.1441,0.1791,0.1844,82,6,-4.391,0.1585,13,74,1,0,120,5,200,200,300,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,0,0,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,0,500,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,0,1000,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,100,0,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,100,500,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,100,1000,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,200,0,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,200,500,1
87,36,51,41.4,0.583,-2.68,3.7468,6.4268,0.1041,0.126,78,9,-3.2321,0.5521,0,86,1,0,120,30,100,200,1000,1
88,26,62,29.5,0.581,-5.3231,7.3962,12.7193,0.2845,0.2052,81,7,-5.2333,-0.0898,0,77,10,1,120,5,300,200,0,1
88,26,62,29.5,0.581,-5.3231,7.3962,12.7193,0.2845,0.2052,81,7,-5.2333,-0.0898,0,77,10,1,120,5,300,200,1000,1
82,26,56,31.7,0.581,-3.2434,4.4926,7.736,0.1728,0.1381,73,9,-2.3258,-0.9176,3,77,2,0,180,5,200,100,500,1
90,26,64,28.9,0.578,-3.7873,5.1867,8.974,0.1995,0.1402,89,1,-3.5885,-0.1988,0,83,7,0,60,15,200,100,0,1
90,26,64,28.9,0.578,-3.7873,5.1867,8.974,0.1995,0.1402,89,1,-3.5885,-0.1988,0,83,7,0,60,15,200,100,1000,1
40,15,25,37.5,0.578,-1.6009,2.1969,3.7978,0.1465,0.1519,24,16,0.1678,-1.7687,1,39,0,0,360,60,200,100,500,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,0,0,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,0,300,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,0,500,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,0,1000,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,100,0,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,100,300,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,100,500,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,100,1000,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,200,0,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,200,300,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,200,500,1
79,36,43,45.6,0.575,-1.7362,2.3525,4.0887,0.0653,0.0951,69,10,-1.1542,-0.582,0,79,0,0,180,30,50,200,1000,1
40,19,21,47.5,0.575,-1.6888,2.2815,3.9703,0.1201,0.1891,24,16,-0.1629,-1.5259,0,40,0,0,360,60,200,0,0,1
40,19,21,47.5,0.575,-1.6888,2.2815,3.9703,0.1201,0.1891,24,16,-0.1629,-1.5259,0,40,0,0,360,60,200,0,1000,1
40,19,21,47.5,0.575,-1.6888,2.2815,3.9703,0.1201,0.1891,24,16,-0.1629,-1.5259,0,40,0,0,360,60,200,200,0,1
40,19,21,47.5,0.575,-1.6888,2.2815,3.9703,0.1201,0.1891,24,16,-0.1629,-1.5259,0,40,0,0,360,60,200,200,1000,1
80,33,47,41.2,0.569,-2.3387,3.0931,5.4318,0.0937,0.1156,72,8,-1.5021,-0.8366,2,78,0,0,180,15,100,0,300,1
80,33,47,41.2,0.569,-2.3387,3.0931,5.4318,0.0937,0.1156,72,8,-1.5021,-0.8366,2,78,0,0,180,15,100,100,300,1
80,33,47,41.2,0.569,-2.3387,3.0931,5.4318,0.0937,0.1156,72,8,-1.5021,-0.8366,2,78,0,0,180,15,100,200,300,1
74,29,45,39.2,0.568,-2.1647,2.8495,5.0142,0.0983,0.1114,54,20,-1.0892,-1.0755,2,72,0,0,240,15,100,0,300,1
74,29,45,39.2,0.568,-2.1647,2.8495,5.0142,0.0983,0.1114,54,20,-1.0892,-1.0755,2,72,0,0,240,15,100,100,300,1
74,29,45,39.2,0.568,-2.1647,2.8495,5.0142,0.0983,0.1114,54,20,-1.0892,-1.0755,2,72,0,0,240,15,100,200,300,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,0,0,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,0,300,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,0,500,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,0,1000,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,100,0,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,100,300,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,100,500,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,100,1000,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,200,0,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,200,300,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,200,500,1
68,28,40,41.2,0.566,-1.5182,1.978,3.4962,0.0706,0.0874,48,20,-0.5454,-0.9728,0,68,0,0,240,30,50,200,1000,1
90,20,70,22.2,0.559,-4.3354,5.4984,9.8338,0.2749,0.1405,89,1,-4.3354,0.0,0,78,12,0,60,15,300,100,0,1
90,20,70,22.2,0.559,-4.3354,5.4984,9.8338,0.2749,0.1405,89,1,-4.3354,0.0,0,78,12,0,60,15,300,100,1000,1
51,22,29,43.1,0.552,-2.3133,2.8455,5.1588,0.1293,0.1779,29,22,-0.8783,-1.435,1,49,1,0,360,30,200,0,500,1
51,22,29,43.1,0.552,-2.3133,2.8455,5.1588,0.1293,0.1779,29,22,-0.8783,-1.435,1,49,1,0,360,30,200,200,500,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,0,0,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,0,500,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,0,1000,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,100,0,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,100,500,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,100,1000,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,200,0,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,200,500,1
80,33,47,41.2,0.547,-2.4582,2.9736,5.4318,0.0901,0.1156,72,8,-1.6216,-0.8366,0,80,0,0,180,15,100,200,1000,1
90,27,63,30.0,0.542,-4.5404,5.3627,9.9031,0.1986,0.1572,87,3,-3.744,-0.7964,0,83,7,0,60,30,200,100,0,1
90,27,63,30.0,0.542,-4.5404,5.3627,9.9031,0.1986,0.1572,87,3,-3.744,-0.7964,0,83,7,0,60,30,200,100,1000,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,0,0,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,0,500,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,0,1000,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,100,0,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,100,500,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,100,1000,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,200,0,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,200,500,1
74,29,45,39.2,0.542,-2.2962,2.718,5.0142,0.0937,0.1114,54,20,-1.2207,-1.0755,0,74,0,0,240,15,100,200,1000,1
88,31,57,35.2,0.534,-2.6947,3.0919,5.7866,0.0997,0.1015,79,9,-3.0401,0.3454,2,86,0,0,120,15,100,0,300,1
88,31,57,35.2,0.534,-2.6947,3.0919,5.7866,0.0997,0.1015,79,9,-3.0401,0.3454,2,86,0,0,120,15,100,100,300,1
88,31,57,35.2,0.534,-2.6947,3.0919,5.7866,0.0997,0.1015,79,9,-3.0401,0.3454,2,86,0,0,120,15,100,200,300,1
82,26,56,31.7,0.533,-3.6154,4.1206,7.736,0.1585,0.1381,73,9,-2.6978,-0.9176,0,80,2,0,180,5,200,100,0,1
